i,score,my,my_sen,else,else_sen,nice,nice_sen,honest,honest_sen
1272,2,2,-0.6059,2,-0.6555,2,0.8436,2,0.8901
1273,2,3,0.8779,2,0.4019,3,0.95,3,0.9298
1274,3,4,0.8683,4,-0.4421,4,0.9382,3,0.5789
1275,3,3,0.8176,2,0.7906,3,0.2617,3,0.8911
1276,1,2,0.9237,2,-0.6486,3,0.9582,3,0.755
1277,5,3,-0.3086,2,0.2263,3,0.8126,2,-0.4404
1278,4,4,0.9246,4,0.2732,4,0.636,3,0.6808
1279,2,2,0.3699,2,-0.4232,3,0.9432,2,-0.4248
1280,4,3,0.4497,3,0.0635,4,0.926,3,0.8126
1281,3,3,0.8176,3,0.3071,4,0.907,3,0.9058
1282,3,3,0.4404,3,0.5106,3,0.4003,3,0.9109
1283,4,3,-0.8176,2,-0.8983,3,0.8844,3,-0.7319
1284,3,3,0.9707,3,0.714,4,0.9693,3,0.3167
1285,3,3,0.8928,3,0.7647,3,0.937,3,0.9062
1286,2,3,0.5789,3,0.0516,3,0.9217,2,0.4561
1287,2,3,-0.4588,3,0.1154,3,0.7269,3,0.9061
1288,3,3,0.5267,2,0.2465,3,0.9251,2,0.7713
1289,2,3,0.8089,3,0.8199,3,0.6059,3,0.802
1290,2,3,-0.5236,2,-0.7684,3,0.933,2,-0.4238
1291,1,3,-0.5267,2,-0.7104,3,0.8307,2,-0.791
1292,4,3,0.09,3,-0.6819,3,0.75,2,-0.3626
1293,2,3,-0.555,2,-0.4939,3,0.923,2,-0.3639
1294,2,3,0.8979,2,-0.9044,3,0.9635,2,-0.6707
1295,4,3,0.34,3,-0.9316,4,0.7906,3,-0.0027
1296,3,3,0.8689,3,-0.7543,4,0.68,3,0.8382
1297,4,3,0.9264,3,0.4019,4,0.953,3,0.709
1298,3,2,0.2711,2,0.631,3,0.9674,2,-0.8211
1299,2,2,0.036,2,-0.4226,3,0.9285,2,-0.7003
1300,5,3,0.8555,3,0.102,4,0.7184,4,0.8176
1301,3,3,0.8316,2,-0.0772,3,0.9742,3,0.9018
1302,6,5,0.1779,5,0.7391,4,0.9022,4,0.3291
1303,3,3,0.9062,3,-0.1406,3,0.8271,3,0.4767
1304,3,3,0.875,3,0.5854,3,0.9459,2,0.5267
1305,4,3,0.7506,3,-0.8779,4,0.8779,3,0.0028
1306,2,2,0.0,2,-0.6377,2,0.8719,2,-0.5377
1307,4,4,0.5642,4,-0.5401,4,0.8608,4,0.5922
1308,3,4,0.5632,3,0.5423,4,0.9834,3,0.9485
1309,3,3,0.775,4,0.0,3,0.8805,3,0.5423
1310,3,3,0.1143,2,-0.8319,3,0.9336,3,-0.9593
1311,4,4,0.9642,4,0.8689,3,0.8316,3,0.6887
1312,4,3,0.3071,3,0.5657,4,0.9571,3,0.9099
1313,2,2,0.8314,2,-0.7435,3,0.9323,2,-0.9464
1314,3,4,0.4822,3,0.5989,4,0.6696,3,0.5879
1315,4,3,0.9331,2,-0.9591,4,0.932,3,0.8748
1316,4,3,0.5251,2,-0.5647,3,0.9385,3,0.8519
1317,2,3,-0.2144,2,-0.8582,3,0.8843,3,0.8625
1318,3,2,-0.7968,2,-0.7845,3,0.8531,2,0.9413
1319,3,4,0.8926,4,0.8176,4,0.9523,4,0.9185
1320,4,4,0.5499,4,0.5023,4,0.8957,3,0.3919
1321,2,2,-0.3314,3,-0.4614,3,0.9468,2,0.4653
1322,3,3,0.8122,3,0.8419,3,0.923,3,0.9485
1323,2,2,0.802,2,-0.9018,3,0.8622,2,0.9413
1324,3,3,0.7391,3,-0.3612,3,0.8481,3,0.926
1325,1,2,0.9428,2,-0.8647,3,0.9598,2,0.2486
1326,4,4,0.8477,3,-0.6198,3,0.9335,3,0.8957
1327,2,3,0.34,3,0.7681,3,0.9458,3,-0.0644
1328,4,3,0.296,3,0.3174,4,0.9611,3,0.8384
1329,4,3,0.8625,3,-0.1027,4,0.9365,3,0.8449
1330,2,2,0.7783,2,0.6858,3,0.9821,3,0.0959
1331,2,3,0.7351,2,-0.9393,3,0.9722,2,-0.6124
1332,1,2,-0.8912,2,-0.4416,2,0.8977,2,-0.3195
1333,2,2,0.6082,2,-0.4215,3,0.8519,2,-0.4232
1334,5,3,0.8977,3,-0.9178,4,0.9515,3,0.9587
1335,3,3,0.9022,3,0.2711,4,0.9231,3,0.7003
1336,1,2,0.7173,2,-0.8994,2,0.9797,2,0.0772
1337,4,3,0.9216,3,-0.3818,3,0.9117,3,0.9669
1338,2,2,0.2299,2,-0.0772,3,0.7269,2,0.6023
1339,5,3,0.6908,3,-0.6994,4,0.6822,3,0.177
1340,3,3,-0.4588,3,0.7184,3,0.8516,3,0.9318
1341,2,3,0.802,3,-0.5038,3,0.9813,2,0.5325
1342,2,2,-0.411,2,-0.8542,3,0.958,2,0.0387
1343,1,2,-0.6249,2,-0.296,3,0.9049,3,0.743
1344,2,2,0.8519,2,-0.8588,3,0.8906,2,-0.7003
1345,1,2,-0.4785,2,0.5719,3,0.9417,2,0.7719
1346,2,2,0.8201,2,-0.872,3,0.902,2,-0.5927
1347,3,3,0.09,3,-0.486,3,0.7777,3,0.8124
1348,3,3,0.8158,3,0.2617,3,0.9359,3,-0.3621
1349,3,2,-0.8591,2,-0.7721,3,0.9071,2,-0.7096
1350,3,2,-0.8769,2,-0.1027,3,0.9557,2,-0.4215
1351,1,2,0.7964,2,-0.7721,2,0.4838,2,0.6116
1352,3,3,-0.9193,2,-0.4599,3,0.856,2,-0.0232
1353,2,2,-0.2278,2,-0.6249,3,0.8707,2,0.1189
1354,3,3,-0.3919,2,-0.9726,3,0.7937,2,0.1531
1355,4,3,0.9217,4,0.3071,4,0.9259,3,0.7143
1356,4,3,-0.0516,3,-0.8792,4,0.9222,3,-0.7691
1357,3,3,0.8243,3,0.1373,3,0.9413,3,0.9472
1358,2,2,0.8567,2,-0.5591,3,0.8586,2,0.886
1359,2,2,-0.4972,2,0.4404,3,0.936,2,0.9606
1360,2,2,-0.6611,2,-0.8625,3,0.8955,2,0.128
1361,4,3,0.9108,3,0.9142,3,0.9311,3,0.9266
1362,4,4,0.9032,3,0.7003,4,0.9274,3,0.9241
1363,2,3,-0.9596,2,-0.7189,3,0.7426,2,-0.4767
1364,4,4,0.8674,4,0.2846,4,0.9686,3,0.3506
1365,3,2,0.807,2,-0.9451,3,0.96,2,-0.8809
1366,4,3,-0.4915,3,0.7227,3,0.7644,3,0.9273
1367,2,3,-0.6808,2,-0.8675,3,0.5267,3,0.3699
1368,3,3,0.7184,3,-0.7814,4,0.9502,3,0.8828
1369,5,3,0.8979,3,0.631,3,0.9441,3,0.6605
1370,2,2,-0.2905,2,-0.7584,2,0.802,2,-0.6725
1371,3,3,0.8271,3,0.1531,3,0.893,3,0.882
1372,1,3,0.9371,2,-0.2657,3,-0.5824,2,0.1796
1373,3,3,0.868,3,0.3057,4,0.8172,3,0.925
1374,3,3,0.8684,3,-0.938,4,0.9325,3,0.8204
1375,2,2,-0.8935,2,-0.9232,2,0.7707,2,0.4215
1376,3,3,0.4215,3,0.6439,3,0.9591,3,0.7577
1377,3,3,0.128,2,-0.2732,3,0.9846,2,0.0258
1378,3,3,0.3612,2,-0.9295,3,0.8993,3,0.8481
1379,2,3,0.5994,3,-0.6935,3,0.9572,3,0.6204
1380,3,3,0.8553,2,-0.9203,3,0.975,2,0.5315
1381,2,2,-0.8876,2,-0.6711,3,0.7731,2,0.2486
1382,4,3,0.8176,3,0.8857,3,0.8957,3,0.1375
1383,1,4,0.775,3,-0.3182,4,0.7227,3,0.296
1384,2,3,0.8957,2,-0.1177,3,0.7777,3,-0.3732
1385,1,2,-0.8259,2,-0.5817,2,0.3646,2,-0.7882
1386,3,3,0.8524,2,-0.8874,3,0.9374,3,0.518
1387,1,2,-0.6657,2,0.2023,2,0.5844,2,0.8625
1388,3,3,0.8873,3,0.8176,3,0.8085,3,0.7184
1389,3,4,0.8759,3,0.1779,3,0.9609,3,0.5267
1390,3,3,-0.296,3,0.0258,3,0.7469,3,0.6652
1391,3,3,0.4019,3,-0.7105,4,0.7003,3,0.7096
1392,2,2,0.2008,2,-0.875,3,0.9651,2,-0.1406
1393,1,2,-0.8302,2,-0.9328,3,0.9231,2,-0.031
1394,3,4,0.9371,3,0.9382,4,0.8885,4,0.9629
1395,4,3,0.8538,2,-0.8924,3,0.4215,3,0.5267
1396,3,3,0.2118,2,-0.9163,3,0.8458,2,-0.7783
1397,3,3,-0.7906,2,-0.5499,3,0.9558,2,-0.7057
1398,3,3,0.5106,3,0.4767,3,0.7928,3,-0.1531
1399,3,3,0.0387,3,-0.1901,3,0.9055,3,0.0745
1400,2,2,-0.552,2,-0.1779,3,0.9228,2,0.6176
1401,1,2,-0.4077,2,-0.7935,2,0.9062,2,-0.9153
1402,3,3,0.9062,3,0.872,3,0.8316,3,0.7506
1403,3,3,0.9041,2,-0.2574,3,0.9758,3,0.8833
1404,2,3,-0.1788,2,-0.6929,4,0.9606,3,0.7958
1405,2,2,-0.9194,2,0.765,3,-0.298,2,-0.8081
1406,2,3,0.8624,3,0.1027,3,0.7906,2,0.293
1407,2,3,-0.296,3,-0.9253,3,0.8934,3,0.7391
1408,1,2,-0.6718,2,-0.7603,3,0.9551,2,-0.417
1409,3,3,0.8705,2,-0.9134,3,0.908,3,0.4404
1410,4,3,0.8519,3,-0.0516,3,0.9585,3,0.5789
1411,2,3,0.7575,2,-0.7506,4,0.6369,3,0.0757
1412,4,3,0.8271,3,-0.7776,3,0.9371,3,0.802
1413,2,3,0.7845,2,0.4497,3,0.9459,2,-0.9459
1414,3,2,-0.9568,2,-0.9023,3,0.8691,2,0.032
1415,3,3,0.9295,3,-0.3612,4,0.9062,3,0.8999
1416,3,3,0.662,3,0.7745,3,0.9136,3,0.7264
1417,3,3,0.8074,2,0.1425,3,0.8718,3,0.7175
1418,3,3,0.2361,3,0.7906,4,0.9665,3,0.9152
1419,4,3,0.9245,4,0.7351,3,0.9604,3,0.7574
1420,4,3,0.2465,3,0.6652,4,0.9492,3,0.7717
1421,1,3,0.8225,2,-0.8958,3,0.964,2,0.9226
1422,2,3,0.9479,3,-0.0772,4,0.9221,3,0.9136
1423,3,3,0.296,2,-0.9112,3,0.9523,2,0.7003
1424,2,2,0.8266,2,-0.4949,3,0.929,2,-0.9153
1425,3,3,0.8797,2,-0.2547,3,0.837,2,-0.2732
1426,2,3,0.8525,2,0.6994,3,0.892,3,0.9194
1427,3,3,0.7506,2,-0.9602,3,0.7865,2,-0.6908
1428,3,3,0.4939,2,-0.8063,3,0.9077,3,0.6083
1429,2,3,0.7086,3,-0.1203,3,0.9412,3,0.2263
1430,3,3,0.0516,2,-0.898,3,0.8118,2,-0.5662
1431,4,3,0.8047,3,0.8271,3,0.8126,3,0.802
1432,3,2,-0.782,2,-0.1154,3,0.9642,2,-0.8558
1433,2,3,0.9239,3,0.4797,3,0.7704,2,0.3071
1434,3,3,0.3182,3,-0.1154,3,0.9253,3,0.9343
1435,5,5,0.9657,5,0.9413,4,0.8979,4,0.857
1436,2,2,-0.6652,2,-0.7234,2,0.9751,2,0.4417
1437,3,2,0.5915,2,-0.8958,3,0.8398,2,0.4939
1438,2,2,-0.438,2,-0.6322,2,0.807,2,0.5674
1439,3,2,0.296,2,-0.898,3,0.6114,2,-0.7756
1440,4,3,-0.0258,2,-0.9044,3,0.8881,2,0.8225
1441,1,3,0.9201,2,0.8221,3,0.9337,2,0.6728
1442,4,3,0.9153,3,0.1065,4,0.8605,3,0.74
1443,6,4,0.9267,4,0.8122,5,0.4767,4,0.5267
1444,5,3,0.9325,3,-0.9794,4,0.9562,3,-0.696
1445,3,3,0.8934,3,-0.555,3,0.9026,3,0.8427
1446,3,4,0.8338,4,0.7096,4,0.8591,3,0.9231
1447,2,2,-0.9818,2,-0.9154,3,0.872,2,0.6939
1448,3,2,0.7958,2,-0.7101,3,0.9502,2,-0.8993
1449,3,3,0.0129,2,-0.5955,3,0.882,3,0.8587
1450,2,3,0.7845,2,-0.8315,3,0.9785,2,0.7579
1451,4,4,0.7269,3,0.9474,3,0.9744,3,0.4497
1452,3,3,0.5854,3,0.3384,3,0.8859,3,-0.4939
1453,2,2,0.5859,2,-0.363,3,-0.5665,2,0.8674
1454,3,3,-0.8913,4,-0.0516,3,0.8803,3,0.7233
1455,4,3,0.9325,3,0.7573,3,0.5994,3,0.8967
1456,2,3,-0.3758,3,-0.7476,3,0.8238,3,-0.4601
1457,5,3,0.9136,4,0.8765,4,0.975,3,0.6932
1458,4,3,0.7579,3,0.6907,3,0.971,3,0.7121
1459,5,5,0.9169,5,0.7717,4,0.9273,4,0.946
1460,2,3,-0.2886,2,-0.9009,3,0.9183,3,-0.6817
1461,3,3,0.2263,2,-0.8887,3,0.915,3,0.0772
1462,3,3,0.8074,2,0.5346,3,0.9148,3,0.5994
1463,4,2,0.3818,2,-0.6256,3,0.9799,2,0.4215
1464,4,3,0.0258,2,-0.9752,3,0.9449,3,0.2363
1465,4,3,0.6369,3,0.7646,4,0.9642,3,0.9559
1466,2,2,0.5472,2,0.0,3,0.512,3,0.9306
1467,3,3,0.4215,3,0.7144,3,0.9313,3,0.8879
1468,3,3,0.6187,2,-0.4777,3,0.8974,2,0.0258
1469,3,3,0.8641,2,0.63,3,0.6428,2,0.8517
1470,3,3,-0.8271,3,0.5927,3,0.921,2,0.128
1471,1,2,0.3182,2,-0.8215,3,0.8655,2,-0.9306
1472,5,3,0.9126,3,0.2263,4,0.802,3,0.25
1473,2,3,0.9062,2,-0.8633,3,0.9229,3,-0.886
1474,1,2,0.6448,2,-0.5493,3,0.9565,2,-0.5808
1475,2,3,0.7184,3,-0.5583,3,0.9351,3,0.8805
1476,3,3,0.0616,3,0.296,3,0.9621,3,0.5574
1477,2,2,0.8201,2,-0.8022,3,0.9286,2,-0.9032
1478,2,2,0.2741,2,-0.8569,3,0.619,2,-0.6124
1479,4,3,0.631,3,0.4019,4,0.9231,3,0.6232
1480,2,3,0.2023,3,0.288,4,0.7933,3,-0.7898
1481,4,4,-0.2846,4,0.5262,4,0.9682,4,0.7346
1482,3,3,0.8122,2,-0.1596,3,0.886,3,-0.9306
1483,4,3,0.891,3,-0.0,3,0.9678,3,0.6808
1484,4,2,-0.4694,2,-0.8793,3,0.6486,2,0.6975
1485,3,2,-0.0688,2,-0.4404,3,0.9611,2,-0.896
1486,4,3,0.7867,3,0.9184,4,0.946,3,0.9591
1487,2,2,-0.0784,2,0.872,3,0.9652,2,0.9201
1488,5,4,-0.8573,4,0.7184,4,0.957,3,0.1531
1489,3,3,0.4854,2,-0.9623,3,0.8629,3,0.5346
1490,2,2,-0.4588,2,-0.7579,2,0.9798,2,-0.1372
1491,3,3,0.2732,3,-0.5238,3,0.8268,3,0.7873
1492,4,4,0.6501,3,0.1901,4,0.4384,3,0.9794
1493,4,4,0.5927,5,0.9442,4,0.9657,4,0.4588
1494,4,3,0.9153,3,-0.8225,4,0.9774,3,-0.8151
1495,3,3,0.6369,2,-0.8519,3,-0.2382,2,0.6468
1496,2,2,0.2732,2,-0.9232,2,0.9705,2,-0.1426
1497,4,2,0.0772,2,-0.852,3,0.8689,2,0.7684
1498,5,3,0.8126,3,0.2596,3,0.9438,3,0.8517
1499,3,4,0.9521,5,0.9616,4,0.8151,4,0.8979
1500,3,3,0.25,3,0.8641,4,0.9442,3,0.9607
1501,2,3,0.953,3,0.0749,3,0.8668,3,0.4916
1502,2,3,-0.6448,2,-0.4226,3,0.3141,3,0.7391
1503,2,3,0.0516,3,0.6112,4,0.9615,3,0.0794
1504,4,3,0.6635,3,-0.6133,3,0.9246,3,0.886
1505,5,3,0.8705,3,0.4767,4,0.8933,3,0.6289
1506,4,3,0.8591,3,-0.0258,4,0.981,3,-0.0501
1507,4,3,0.8289,2,-0.9655,3,0.9602,3,-0.9019
1508,3,3,0.2912,3,-0.25,3,0.6956,3,-0.1045
1509,4,3,0.7579,3,0.9019,4,0.7901,3,0.7543
1510,2,3,-0.6256,3,0.3071,3,0.9337,3,0.9001
1511,4,3,0.6908,3,-0.6413,3,0.9632,3,0.8793
1512,3,3,0.9333,3,0.5719,4,0.9432,3,-0.2953
1513,2,2,-0.2815,2,-0.8135,2,0.9594,2,0.9231
1514,2,3,0.9542,3,0.9505,3,0.7269,3,0.9352
1515,2,2,0.6908,2,-0.9247,3,0.9419,2,-0.6956
1516,3,2,-0.0274,2,-0.3624,3,0.9018,2,-0.7752
1517,4,3,0.0754,3,-0.5927,4,0.6858,3,0.7774
1518,2,3,0.296,3,0.4767,3,0.944,2,-0.34
1519,3,3,0.8299,2,-0.6597,3,0.8854,2,0.9186
1520,2,2,-0.8911,2,-0.3641,3,0.9744,2,-0.8997
1521,3,3,0.5915,2,-0.769,3,0.9125,3,-0.0387
1522,3,2,0.5256,2,-0.6808,3,0.9594,2,-0.5047
1523,5,4,0.7865,4,0.7724,4,0.875,3,0.7906
1524,3,3,0.9058,3,-0.9264,4,0.9612,3,0.8884
1525,2,3,0.926,2,0.6474,3,0.9769,3,0.9376
1526,2,2,-0.0627,2,-0.1456,3,0.9175,2,-0.5012
1527,5,3,0.8481,3,0.0772,4,0.9001,3,0.1779
1528,2,3,0.9489,2,0.7579,4,0.9678,3,-0.4404
1529,4,4,0.886,4,0.7854,4,0.9917,3,0.8247
1530,4,3,-0.4319,3,0.6369,3,0.9198,2,0.3172
1531,3,3,0.4939,2,-0.4417,3,0.9097,3,0.4019
1532,3,3,-0.8047,2,0.296,3,0.9134,3,0.8464
1533,3,3,0.8591,3,-0.8402,3,0.8993,3,0.6695
1534,3,4,0.9381,5,0.9325,4,0.9451,4,0.7579
1535,4,4,0.8847,4,0.8271,4,0.4215,4,0.7935
1536,2,2,-0.8935,3,-0.8625,3,0.9335,3,0.4019
1537,2,3,-0.2057,2,-0.7435,3,0.9523,3,-0.4019
1538,3,3,0.9475,3,0.4215,4,0.9022,3,0.128
1539,4,3,0.1629,2,-0.9593,3,-0.1689,3,-0.7436
1540,2,3,0.631,3,-0.25,4,0.8689,3,0.6249
1541,2,3,0.5994,2,-0.7003,3,0.9365,3,0.7516
1542,3,3,0.7992,2,-0.5632,3,0.9609,2,0.7967
1543,3,2,0.5994,2,-0.9704,3,0.7469,2,-0.079
1544,2,3,0.9253,3,-0.128,3,0.9209,3,0.1243
1545,4,5,0.8689,3,0.6858,4,0.6249,4,0.9312
1546,4,2,-0.2846,2,-0.8807,3,0.9017,2,0.5095
1547,3,3,0.9274,3,-0.4854,3,0.8792,3,0.0243
1548,4,3,0.7814,3,-0.7579,4,0.8829,3,0.4215
1549,4,3,-0.296,3,0.1664,3,0.9735,3,0.9546
1550,2,3,0.34,2,-0.6668,3,0.9252,3,0.2732
1551,3,3,0.8,3,-0.25,3,0.8221,3,-0.8877
1552,1,3,0.886,3,0.6446,3,0.7644,3,0.4456
1553,2,3,0.9285,2,0.8126,3,0.9195,2,-0.935
1554,3,2,-0.1779,2,-0.8911,3,0.8927,2,-0.5662
1555,4,4,0.926,4,0.7783,4,0.8778,4,0.7264
1556,6,4,0.886,4,0.9062,4,0.7964,4,0.765
1557,2,2,-0.7967,2,-0.8611,3,0.9623,2,-0.7654
1558,3,3,0.9022,3,-0.0671,4,0.965,3,0.1254
1559,1,2,-0.7479,1,-0.8779,2,0.7897,2,-0.7317
1560,2,2,-0.606,2,-0.7237,2,0.9589,2,-0.9052
1561,2,2,0.6249,3,-0.7215,3,0.5789,3,0.8317
1562,3,3,-0.3861,2,-0.1901,3,0.8422,3,-0.3612
1563,3,2,0.2008,2,-0.8625,3,0.7334,2,-0.7548
1564,3,3,0.4939,2,-0.631,3,0.9617,3,-0.8026
1565,6,4,0.8402,4,0.8225,4,0.7506,4,0.7964
1566,1,2,0.5647,2,-0.8558,3,0.9499,2,-0.6369
1567,2,2,0.4005,2,-0.2225,3,0.9325,3,0.2263
1568,3,3,0.5175,2,-0.3818,3,0.9097,3,0.9347
1569,4,4,0.7184,4,0.7416,3,0.9558,3,0.0
1570,3,3,0.5423,3,0.8779,4,0.9651,3,0.7506
1571,4,4,0.5423,2,0.8674,3,0.9741,3,0.9317
1572,2,2,-0.9486,2,-0.4226,2,-0.5859,2,-0.856
1573,2,2,-0.7796,2,-0.9529,3,0.9408,2,-0.9428
1574,4,3,0.8519,3,-0.3919,3,0.99,3,-0.0414
1575,4,3,0.009,3,0.7251,3,0.957,3,0.2382
1576,4,3,0.5892,2,-0.9782,3,0.915,2,0.9251
1577,4,4,0.8793,3,-0.7935,3,0.8607,3,0.9643
1578,3,3,0.5089,3,0.0498,3,0.7177,2,-0.4599
1579,3,3,0.7711,2,0.5574,3,0.9199,3,-0.875
1580,4,4,0.4854,3,-0.9447,4,0.8553,3,0.0498
1581,2,3,-0.25,2,0.8193,3,0.5854,3,-0.2191
1582,4,4,0.4678,4,0.4497,4,0.9305,3,0.8622
1583,2,3,-0.1779,2,-0.8201,3,0.9469,2,-0.7311
1584,3,2,-0.7269,3,-0.0772,3,0.8805,3,0.9676
1585,4,3,0.5789,3,0.5994,3,0.6243,3,-0.4516
1586,3,3,0.9226,3,0.7469,3,0.8238,3,0.81
1587,2,3,0.8455,2,-0.552,3,0.872,2,0.7506
1588,3,2,0.7691,2,-0.8255,3,0.4003,2,0.9309
1589,3,3,0.1779,3,-0.3467,3,0.7251,3,0.4404
1590,4,3,0.8779,3,0.6183,4,0.8934,3,0.6361
1591,1,2,0.6821,2,-0.8227,3,0.9235,2,-0.6124
1592,1,2,0.5941,2,0.5319,2,0.7901,2,0.2815
1593,2,3,0.8885,2,-0.9209,3,0.9678,2,-0.9574
1594,3,2,0.6365,2,-0.8767,3,0.9686,2,-0.6002
1595,1,2,-0.1996,1,0.4929,2,-0.6506,2,-0.0015
1596,2,3,0.5023,4,-0.1548,4,0.9225,3,0.8999
1597,2,3,0.7003,3,0.8592,3,0.6476,3,0.7635
1598,3,2,0.8587,1,-0.3612,3,0.9765,2,-0.471
1599,2,3,-0.413,2,-0.0387,3,0.0617,2,0.3291
1600,3,4,0.8008,4,0.3182,5,0.7964,4,0.936
1601,2,3,0.6705,2,-0.7818,3,0.8904,3,-0.5267
1602,3,3,0.8316,2,-0.8849,3,0.8847,2,-0.7305
1603,2,3,0.8225,3,0.0772,3,-0.1134,3,0.8779
1604,2,2,0.8766,2,-0.7973,2,0.9019,2,-0.2271
1605,3,3,0.6124,3,-0.5499,3,0.7561,3,0.8865
1606,2,3,0.5106,3,0.352,3,0.9176,2,-0.6486
1607,4,3,-0.1531,3,0.6322,4,0.7964,3,0.7906
1608,3,3,-0.6369,3,0.5542,3,0.9117,3,0.802
1609,4,3,-0.3415,2,-0.9161,3,0.9759,3,0.2263
1610,2,3,0.2772,2,-0.4514,3,-0.8489,2,0.3818
1611,3,2,0.8658,2,-0.7543,3,0.9144,2,-0.1357
1612,5,3,0.1666,3,-0.3506,3,0.8883,3,0.9616
1613,4,3,0.0636,2,-0.5927,3,0.9554,2,-0.4215
1614,2,2,0.8674,2,-0.9186,3,0.9558,2,0.4854
1615,5,3,-0.5719,4,0.042,4,0.5267,3,0.8291
1616,2,2,-0.7579,2,-0.3291,2,0.9565,2,-0.5583
1617,3,3,-0.4215,2,-0.5202,3,0.796,3,-0.2144
1618,3,2,0.9287,2,-0.9126,2,0.9257,2,-0.9154
1619,3,3,0.8625,3,0.8641,3,0.8956,3,0.5936
1620,2,3,0.1779,3,0.8512,3,0.9209,3,0.5799
1621,4,3,0.8035,2,0.7096,4,0.8885,3,0.0054
1622,2,3,-0.7672,2,-0.7623,3,0.9303,3,0.4019
1623,2,3,0.2732,2,-0.8825,3,0.9762,2,0.9112
1624,3,2,0.8583,3,-0.7783,3,0.8203,3,-0.4939
1625,2,3,0.5994,2,-0.6966,3,0.9914,3,0.933
1626,4,3,0.8338,2,-0.9527,3,0.9548,3,-0.1198
1627,4,3,0.8934,3,0.9194,4,0.9617,3,-0.4067
1628,3,2,0.6908,2,-0.2867,3,0.7901,2,0.0
1629,2,3,0.9214,2,0.4299,3,0.6361,3,0.802
1630,3,4,0.7645,4,0.9011,4,0.9072,3,0.9387
1631,1,2,-0.5511,2,-0.8007,3,0.9587,2,0.018
1632,3,3,0.6249,2,0.2962,3,0.946,3,-0.7444
1633,4,3,0.7184,4,-0.4951,4,0.6476,3,0.743
1634,3,4,0.9451,4,0.6705,4,0.6239,4,0.8705
1635,1,2,-0.4133,2,-0.7517,3,0.9133,2,0.1027
1636,5,4,0.8834,3,0.3612,4,0.7579,3,0.9331
1637,2,2,0.9387,2,-0.7786,3,0.6901,2,-0.079
1638,2,2,0.7226,2,-0.296,3,0.9358,2,-0.8402
1639,2,3,-0.1901,2,-0.2023,3,0.9349,3,-0.9193
1640,4,3,0.9459,3,-0.4135,4,0.9686,3,-0.416
1641,3,3,0.8201,3,0.6808,4,0.8238,3,0.9535
1642,2,2,0.2006,2,0.4854,3,0.5994,2,0.8381
1643,2,3,0.2023,2,-0.9126,3,0.923,3,0.9477
1644,2,3,0.6249,2,-0.7783,3,0.9595,2,0.9194
1645,2,2,0.6533,2,0.1978,3,0.9504,2,-0.7988
1646,2,2,0.7542,2,-0.6858,3,0.8354,2,-0.9023
1647,5,4,0.8979,4,0.5927,4,0.6808,3,0.8955
1648,3,3,0.7688,3,0.25,3,0.9712,3,0.8858
1649,3,3,0.4854,3,0.8481,3,0.9669,3,0.9287
1650,1,2,-0.8625,2,-0.5423,3,0.7834,2,0.6249
1651,2,2,0.7351,2,-0.7994,3,0.8787,2,0.2718
1652,3,3,0.4939,3,0.2263,3,0.9476,3,0.8945
1653,4,3,0.4497,3,0.8053,4,0.9417,3,-0.0772
1654,2,2,-0.7458,2,-0.5166,3,0.8065,2,-0.9231
1655,2,3,0.8481,2,-0.6661,3,0.6705,2,-0.7368
1656,4,4,0.936,4,0.7832,4,0.9475,4,0.7958
1657,2,3,0.4118,2,-0.719,3,0.9497,3,-0.1154
1658,3,3,0.875,3,-0.7906,4,0.9421,3,0.6659
1659,4,4,0.8824,3,0.4672,4,0.9488,3,-0.8705
1660,3,3,0.2799,2,-0.9326,3,0.8475,2,0.1723
1661,3,3,0.902,3,0.4376,3,0.3573,3,0.5719
1662,4,2,0.5785,3,0.7845,3,0.9852,2,-0.6605
1663,5,3,0.7574,4,0.3499,4,0.9359,3,0.5844
1664,3,3,0.9081,3,0.4767,3,0.8414,3,0.0
1665,3,3,0.7469,3,0.648,4,0.9168,3,0.7269
1666,2,2,0.8834,2,-0.34,3,0.8498,2,0.8779
1667,5,3,0.1027,3,0.0121,3,0.8096,2,-0.4031
1668,3,3,0.8689,2,0.653,3,0.9551,2,0.6956
1669,4,3,0.6059,3,0.6124,4,0.899,3,0.8922
1670,4,3,0.8834,3,0.5173,4,0.3612,3,0.2263
1671,4,3,0.7612,3,0.8133,4,0.855,3,0.8943
1672,4,3,0.8173,3,-0.7319,3,0.9579,3,0.0
1673,2,2,-0.9597,2,-0.8702,3,0.928,2,0.5106
1674,4,4,0.6486,3,-0.046,4,0.9151,3,0.5267
1675,2,3,-0.218,2,-0.1429,3,0.4914,3,0.9797
1676,4,3,0.9382,3,-0.9429,4,0.9421,3,0.9441
1677,1,3,-0.7783,2,0.7184,3,0.9606,2,0.8519
1678,3,3,-0.4785,3,0.036,4,0.9468,3,0.9201
1679,1,2,0.3818,2,0.6486,2,0.8591,2,0.5046
1680,5,3,0.7776,4,-0.7655,4,0.6745,3,0.5565
1681,2,2,0.0466,2,-0.932,2,0.7506,2,-0.8838
1682,3,3,0.7343,3,-0.4215,4,0.8976,3,0.7845
1683,2,3,0.0404,2,0.9571,3,0.9267,3,0.4053
1684,2,3,0.7184,3,0.6486,3,0.9538,3,0.9206
1685,2,3,0.0976,2,0.7876,3,0.9218,2,0.2486
