i,score,my,my_sen,else,else_sen,nice,nice_sen,honest,honest_sen
1264,2,3,0.7397,3,-0.0772,3,0.946,2,0.0709
1265,3,6,0.9435,3,0.8173,3,0.8126,3,0.7184
1266,3,3,0.872,2,-0.036,3,0.9312,2,0.9257
1267,3,2,-0.7715,2,0.8893,3,0.981,3,-0.2023
1268,4,3,0.9852,3,-0.7235,3,0.648,2,0.09
1269,3,2,0.1131,2,-0.9437,3,0.9079,2,0.112
1270,5,3,0.9645,3,-0.8153,3,0.836,3,-0.3338
1271,4,3,0.5719,3,0.4478,3,0.8999,2,0.5416
1272,2,3,-0.9266,2,-0.3818,3,0.7615,2,0.4475
1273,2,4,0.9598,3,0.0,3,0.8957,2,0.9161
1274,3,4,0.7391,3,0.7769,4,0.9393,3,-0.1531
1275,3,3,0.8689,3,-0.7058,3,0.9739,3,0.5719
1276,1,3,0.2993,2,-0.8063,3,-0.7815,2,0.088
1277,5,2,0.3359,3,-0.5719,3,0.8248,3,-0.5028
1278,4,3,0.8908,3,0.5423,4,0.969,3,0.8519
1279,2,2,0.899,2,-0.9371,2,0.9306,2,-0.0675
1280,4,3,0.802,3,-0.7107,3,0.9014,3,-0.8945
1281,3,3,0.9393,3,-0.0337,4,0.9873,3,0.891
1282,3,3,0.9468,2,-0.9247,3,0.8979,2,-0.7746
1283,4,3,-0.6811,2,-0.9268,3,0.8957,3,-0.631
1284,3,3,0.8885,2,-0.1864,3,0.9502,3,0.1655
1285,3,3,0.7003,3,-0.8442,3,0.9651,3,0.9233
1286,2,3,0.2136,2,-0.6071,3,0.3071,2,0.2256
1287,2,3,0.8957,2,-0.5732,3,0.6757,3,0.296
1288,3,3,0.8344,3,-0.8767,3,0.928,3,-0.6377
1289,2,3,0.3879,3,-0.6865,3,0.9894,3,0.2915
1290,2,3,-0.5096,3,-0.7788,3,0.9661,2,0.8158
1291,1,3,0.5267,2,-0.3311,3,0.9802,2,0.9788
1292,4,3,-0.1027,2,-0.4666,3,0.7543,3,0.9134
1293,2,3,-0.5994,2,-0.7627,3,0.8943,2,0.8839
1294,2,2,-0.6604,2,-0.823,3,0.9666,2,0.5908
1295,4,3,0.9558,3,0.4735,3,0.9705,3,0.924
1296,3,3,0.6738,3,0.8481,3,0.886,3,-0.5859
1297,4,3,0.5994,3,0.8396,3,0.9665,3,0.6245
1298,3,3,0.0749,2,-0.8677,2,0.8753,2,-0.6969
1299,2,2,0.7579,2,-0.363,2,0.6638,2,-0.8574
1300,5,4,0.9246,3,0.6697,4,0.8765,3,0.9331
1301,3,4,0.9091,3,0.4497,3,0.8555,3,0.9465
1302,6,4,0.96,4,0.9407,4,0.8248,4,0.5423
1303,3,3,0.7514,3,-0.8624,3,0.9657,2,0.7825
1304,3,3,0.9418,3,0.7227,3,0.9513,3,-0.4124
1305,4,3,-0.5624,3,0.3321,4,0.8807,3,0.9303
1306,2,2,-0.5267,2,0.4393,2,0.9779,2,-0.9324
1307,4,3,0.9485,3,0.8125,4,0.765,3,0.9607
1308,3,4,0.7845,3,0.5647,4,0.9501,3,0.5574
1309,3,3,0.8957,2,-0.7586,4,0.9545,3,0.0098
1310,3,3,-0.5789,2,-0.6766,3,0.9523,2,-0.6597
1311,4,3,0.5106,3,0.9309,4,0.886,3,0.8943
1312,4,3,0.7906,3,0.705,3,0.9545,3,0.0258
1313,2,2,-0.7964,2,-0.9186,3,0.9114,2,0.3491
1314,3,3,0.8982,3,-0.6124,3,0.9245,3,0.2238
1315,4,4,0.9431,3,0.4993,4,0.926,3,0.9821
1316,4,3,0.5106,3,-0.6059,3,0.8271,2,0.5106
1317,2,3,0.9815,3,0.7351,3,0.9762,2,-0.4404
1318,3,3,0.5423,2,0.3612,3,0.8496,2,-0.8126
1319,3,3,0.9112,3,0.705,4,0.9382,3,0.9485
1320,4,3,0.9442,3,0.836,4,0.8074,3,0.9806
1321,2,3,0.5346,2,-0.3612,3,0.9479,3,0.5605
1322,3,3,-0.0,3,-0.2263,3,0.8422,2,0.0757
1323,2,2,-0.8765,2,-0.7184,2,0.9348,2,-0.9687
1324,3,3,0.6997,3,0.3818,3,0.5413,3,-0.25
1325,1,2,0.9313,2,-0.9234,3,0.8776,2,-0.7455
1326,4,3,0.848,3,-0.9276,3,0.9887,3,-0.4697
1327,2,3,0.6577,3,-0.8379,3,0.9586,3,0.8372
1328,4,4,0.9598,3,0.8059,4,0.8442,3,0.5187
1329,4,3,0.9527,2,-0.7359,3,0.8979,3,0.9874
1330,2,2,-0.9288,2,0.2242,2,0.8294,2,0.7425
1331,2,2,-0.6255,2,-0.8628,3,0.9086,3,-0.8154
1332,1,2,-0.3098,2,-0.9326,3,-0.3616,2,0.4082
1333,2,2,0.8988,2,-0.8861,2,0.8709,2,0.4417
1334,5,3,-0.3182,3,-0.8723,3,0.9719,3,0.019
1335,3,3,-0.2846,3,-0.296,3,0.9144,3,0.9674
1336,1,2,-0.9295,2,-0.5946,2,0.9555,2,0.7264
1337,4,3,0.9752,3,-0.8922,3,0.9298,3,0.8373
1338,2,2,-0.9245,2,0.5319,3,0.3142,2,-0.2514
1339,5,3,0.09,3,-0.7876,3,0.9337,3,0.3612
1340,3,3,0.2732,3,0.177,3,0.8885,2,-0.9705
1341,2,2,0.6369,2,-0.9223,3,0.743,3,0.705
1342,2,3,-0.6486,2,-0.8938,3,0.9818,2,-0.4118
1343,1,2,-0.0271,2,-0.8426,3,0.9313,2,0.4301
1344,2,2,0.7152,2,-0.7586,2,0.8381,2,0.7347
1345,1,2,-0.2023,2,0.6687,2,-0.8803,2,0.0508
1346,2,3,-0.2378,2,-0.8948,3,0.9178,2,-0.6002
1347,3,3,0.6906,3,-0.1027,3,0.9751,3,-0.4404
1348,3,3,0.2141,3,-0.5651,3,0.9145,2,0.967
1349,3,3,-0.9187,2,-0.7684,3,0.9676,2,0.9575
1350,3,2,0.8032,2,0.3985,3,0.9796,2,-0.4777
1351,1,2,0.4272,2,-0.3603,2,0.7099,2,-0.3757
1352,3,3,0.815,2,-0.7684,3,0.8947,2,-0.8338
1353,2,2,0.0258,2,0.6523,2,0.9112,2,-0.2533
1354,3,3,0.9563,2,-0.4514,3,0.9032,3,-0.2263
1355,4,4,0.9549,3,-0.3982,4,0.8176,3,0.887
1356,4,3,-0.5483,2,-0.8821,3,0.7684,2,0.6232
1357,3,3,0.781,3,0.6013,4,0.937,3,0.9366
1358,2,2,0.5647,3,-0.8704,3,0.8968,2,-0.886
1359,2,2,0.7689,2,0.1879,2,0.9638,2,-0.4939
1360,2,3,-0.0387,2,-0.7659,3,0.9684,2,-0.7944
1361,4,3,0.5341,3,0.4197,3,0.8,3,0.972
1362,4,3,0.9186,3,-0.204,4,0.9761,3,-0.3122
1363,2,3,-0.4514,3,-0.8347,3,0.9909,2,-0.9231
1364,4,3,0.8524,3,0.025,3,0.8381,3,0.775
1365,3,2,0.0745,2,-0.5337,3,0.0761,2,-0.6778
1366,4,3,0.8584,3,-0.4778,3,0.7754,3,0.8719
1367,2,2,0.4015,3,-0.8568,3,0.9555,2,-0.8918
1368,3,3,0.8271,3,-0.769,3,0.796,2,-0.8611
1369,5,3,0.9664,3,0.8735,4,0.9282,3,0.8608
1370,2,2,0.316,2,-0.7881,2,0.8605,2,0.743
1371,3,3,0.0946,2,-0.9044,3,0.7263,3,0.8519
1372,1,3,0.3291,2,-0.8924,2,0.9428,2,-0.6956
1373,3,3,0.5023,3,-0.8705,3,0.8733,2,0.9654
1374,3,3,0.9359,3,0.7986,3,0.9774,2,-0.8591
1375,2,2,0.4019,2,-0.8576,2,-0.2828,2,-0.6172
1376,3,3,0.9033,2,-0.742,3,0.9802,3,0.9391
1377,3,3,0.9028,3,0.7647,3,0.128,3,0.5546
1378,3,3,0.8834,3,-0.8613,3,0.8248,2,-0.9307
1379,2,3,-0.34,3,-0.8173,3,0.9451,2,0.5634
1380,3,3,-0.5526,2,-0.7235,3,0.884,2,-0.8821
1381,2,3,-0.441,2,-0.0387,2,0.9583,2,-0.8131
1382,4,3,-0.0258,3,0.6124,3,0.6705,3,-0.8934
1383,1,3,-0.81,3,0.9476,3,0.802,3,0.5978
1384,2,3,-0.1051,2,-0.8194,3,0.9339,2,0.5187
1385,1,2,-0.5277,2,-0.4404,3,0.8201,2,0.3098
1386,3,3,0.9819,3,-0.9024,3,0.9503,3,0.8004
1387,1,2,-0.3612,2,-0.7074,2,0.8988,2,-0.4417
1388,3,3,0.3269,3,0.7351,3,0.5454,2,-0.8924
1389,3,3,0.7845,3,0.688,4,0.7351,3,0.8088
1390,3,3,0.9319,3,0.6486,4,0.9432,3,0.9369
1391,3,3,0.8255,3,0.5864,3,0.9594,3,0.9481
1392,2,2,0.8588,2,-0.4232,3,0.87,2,-0.4588
1393,1,2,0.3901,2,-0.7072,3,0.9287,2,-0.34
1394,3,3,0.3818,3,0.802,3,0.7964,3,-0.0036
1395,4,3,0.8505,2,-0.4682,3,0.8294,3,0.8126
1396,3,2,0.1749,2,-0.3058,3,0.8271,2,0.6117
1397,3,3,-0.2023,3,-0.0657,3,0.9337,3,0.571
1398,3,3,0.1655,3,0.5994,3,0.8979,3,0.9419
1399,3,3,-0.4939,3,-0.7359,3,0.9728,2,0.5777
1400,2,2,0.4497,2,-0.8765,3,0.9708,3,-0.0137
1401,1,2,0.4393,2,-0.7274,2,0.8934,2,-0.8532
1402,3,3,-0.3182,3,-0.9451,3,0.9485,3,0.775
1403,3,3,0.7303,3,-0.9398,3,0.9206,3,-0.6658
1404,2,3,0.6187,2,0.4278,3,0.9842,2,-0.7022
1405,2,2,0.4007,2,-0.7586,2,0.079,3,-0.4799
1406,2,3,0.8449,3,-0.8887,3,0.8913,3,-0.2263
1407,2,3,0.9446,3,0.8191,3,0.9413,3,0.9539
1408,1,3,0.7746,2,-0.7479,3,0.9417,2,-0.1541
1409,3,3,0.8957,2,-0.8576,3,0.846,3,0.4442
1410,4,3,-0.8248,3,-0.1636,3,0.9412,3,-0.7752
1411,2,2,0.9186,3,-0.7359,3,0.9922,2,-0.5191
1412,4,3,0.9843,3,-0.8405,4,0.8316,3,0.9286
1413,2,3,0.6542,3,-0.44,3,0.9022,3,0.8992
1414,3,3,-0.8334,2,-0.8723,3,0.9795,2,0.7964
1415,3,3,0.8271,3,-0.9494,4,0.7269,3,0.8689
1416,3,2,0.9681,2,-0.6604,3,0.8653,2,-0.6705
1417,3,3,-0.7766,3,-0.7343,3,0.7184,2,-0.8263
1418,3,3,0.7665,3,-0.5277,4,0.6705,3,0.4062
1419,4,3,0.5346,3,-0.4748,3,0.8396,3,0.6187
1420,4,3,0.5994,3,0.8016,3,0.9492,3,0.9484
1421,1,2,0.128,2,-0.9602,3,0.5917,2,0.7506
1422,2,3,0.4019,3,-0.9141,3,0.972,2,0.8388
1423,3,3,-0.8908,3,0.8126,3,0.3062,2,-0.9306
1424,2,2,0.722,2,-0.8677,2,-0.8681,2,-0.7881
1425,3,2,0.34,2,-0.8263,3,-0.126,2,0.3429
1426,2,2,-0.2382,2,-0.91,3,0.9548,2,-0.4404
1427,3,2,0.2023,2,-0.9378,3,0.9312,2,-0.5168
1428,3,3,-0.9724,3,-0.9332,3,0.9273,2,-0.9559
1429,2,3,0.9645,2,-0.005,3,0.9733,2,0.9874
1430,3,3,-0.4854,3,-0.0799,3,0.8442,2,0.9126
1431,4,3,0.0516,3,-0.9128,3,0.9628,3,0.8689
1432,3,3,0.954,2,-0.8409,2,0.8407,2,0.3252
1433,2,3,-0.0129,2,-0.9127,3,0.7391,2,0.5851
1434,3,3,0.9754,3,-0.7359,3,0.9218,2,0.1515
1435,5,4,0.8434,4,0.8976,5,0.8885,3,0.012
1436,2,2,0.4691,2,0.9118,2,0.9738,3,-0.1134
1437,3,3,0.358,3,0.7607,3,0.7096,2,0.3318
1438,2,3,-0.6084,2,-0.1779,2,0.7783,2,-0.8691
1439,3,3,0.7245,2,-0.631,2,0.9306,2,0.6994
1440,4,3,0.7548,3,-0.5515,3,0.8402,3,0.8122
1441,1,2,0.8678,2,-0.34,3,0.9734,2,0.5405
1442,4,3,0.9671,3,0.5023,3,0.9013,3,0.1174
1443,6,4,0.4678,4,0.9017,4,0.8316,3,0.6712
1444,5,4,0.7845,3,0.5719,4,0.8689,3,0.9527
1445,3,3,0.9792,3,0.7841,3,0.9778,3,0.9445
1446,3,4,0.9729,3,0.4019,4,0.8934,3,0.9586
1447,2,3,-0.1106,2,-0.9535,3,0.6318,2,-0.25
1448,3,3,0.4497,2,-0.9073,3,0.3677,2,-0.8997
1449,3,3,-0.6377,2,0.1745,3,0.9589,3,0.969
1450,2,3,0.4112,2,-0.7969,3,0.9819,3,0.2136
1451,4,3,0.9497,3,0.6597,3,0.8641,3,-0.7391
1452,3,3,0.5859,3,0.3947,3,0.9385,2,0.8486
1453,2,2,0.9136,2,-0.9187,3,0.7385,2,0.2263
1454,3,3,0.2486,3,-0.8205,3,0.9442,2,-0.8751
1455,4,3,-0.9173,3,0.4991,3,0.4215,3,-0.6858
1456,2,3,0.9081,2,-0.8281,3,0.9246,3,0.9474
1457,5,3,0.0883,3,-0.4323,4,0.5267,3,0.9841
1458,4,3,0.9788,2,-0.8794,3,0.8934,3,0.9717
1459,5,4,0.9089,4,0.9136,4,0.7269,4,-0.2617
1460,2,2,0.1444,2,-0.7243,3,0.9683,2,0.9533
1461,3,2,-0.6817,2,-0.8767,3,0.8481,2,-0.4408
1462,3,3,0.0202,3,-0.7107,3,0.9235,3,0.7343
1463,4,3,0.7114,2,-0.9559,3,0.8768,3,0.6306
1464,4,3,0.8765,3,0.1779,3,0.9844,2,0.128
1465,4,3,0.7839,3,-0.5443,4,0.93,3,0.9742
1466,2,2,-0.1027,2,0.8995,3,0.9422,2,0.9173
1467,3,3,-0.2617,3,-0.8131,3,0.9231,3,0.9081
1468,3,3,0.6059,2,-0.4514,3,0.9153,2,0.0595
1469,3,2,0.7096,2,0.6947,3,0.9375,2,0.8932
1470,3,3,-0.5267,2,-0.8342,3,0.9217,2,-0.25
1471,1,2,0.0928,2,0.5457,2,0.9628,2,0.5851
1472,5,3,0.6369,3,0.8573,3,0.9001,3,-0.6302
1473,2,3,0.8462,2,-0.4514,3,0.7615,2,0.1779
1474,1,3,0.435,2,-0.8126,3,0.8497,3,0.0441
1475,2,3,-0.743,3,0.875,4,0.8705,3,-0.875
1476,3,3,0.9325,3,0.2238,3,0.9134,3,0.5574
1477,2,2,0.8979,2,-0.4949,2,0.9221,2,0.5096
1478,2,2,0.4082,2,-0.5215,3,0.9851,2,-0.1625
1479,4,3,0.7096,3,-0.3029,4,0.9127,3,0.714
1480,2,3,0.7402,2,-0.8674,3,0.9555,3,-0.5694
1481,4,4,0.8625,3,0.8748,4,0.7218,3,0.6106
1482,3,3,0.3506,3,-0.7104,3,0.9151,3,0.9039
1483,4,3,0.9897,3,0.6597,3,0.9325,3,0.7635
1484,4,2,0.6124,2,-0.9044,2,-0.7606,2,-0.6369
1485,3,3,0.6808,3,-0.9529,3,0.95,2,-0.9244
1486,4,4,0.9794,3,0.8615,3,0.9859,3,-0.722
1487,2,3,0.3393,2,-0.8255,3,0.9001,2,-0.7057
1488,5,3,0.8744,3,-0.3277,4,0.9246,3,0.802
1489,3,3,-0.1154,3,0.891,3,0.8595,3,0.872
1490,2,2,0.8702,2,-0.6496,2,0.8818,2,0.1655
1491,3,3,0.4767,3,-0.8773,3,0.9412,3,0.6056
1492,4,3,0.9412,3,0.6119,4,0.9231,3,0.5892
1493,4,4,0.8979,3,0.836,4,0.9359,3,0.6753
1494,4,3,-0.6008,3,0.7506,3,0.705,3,0.8805
1495,3,2,-0.1154,2,-0.8381,3,0.716,2,0.5023
1496,2,2,-0.3705,2,-0.8379,3,-0.1521,2,-0.6629
1497,4,3,0.7845,3,0.0129,3,0.836,2,0.2161
1498,5,3,-0.4118,3,0.9353,3,0.9879,3,0.9478
1499,3,4,0.8658,4,0.743,4,0.7964,3,0.9112
1500,3,3,-0.128,3,0.8885,3,0.9231,3,0.2023
1501,2,3,-0.431,2,0.5612,3,0.9705,2,0.9704
1502,2,3,0.6292,3,-0.844,3,0.8719,3,0.9704
1503,2,3,0.9832,2,-0.4194,3,0.891,2,0.8957
1504,4,3,0.9888,3,0.9306,3,0.7845,3,0.8068
1505,5,3,0.6757,3,0.34,3,0.9001,3,-0.2111
1506,4,3,0.7003,3,0.4005,3,0.6249,3,-0.2601
1507,4,3,0.3291,3,-0.3621,3,0.9762,2,0.2023
1508,3,3,-0.1655,2,-0.8767,3,0.8107,3,0.983
1509,4,3,0.9042,3,0.2023,3,0.9201,3,0.93
1510,2,3,-0.4854,3,-0.5007,3,0.9432,2,-0.6044
1511,4,3,0.7454,3,-0.9315,3,0.7834,2,0.2242
1512,3,3,0.9413,3,-0.3919,3,0.9753,3,-0.4588
1513,2,3,0.1779,2,-0.7106,3,0.6124,2,0.8779
1514,2,3,0.9586,3,-0.898,3,0.9162,3,0.6164
1515,2,2,-0.7837,2,-0.8811,3,0.9278,2,0.605
1516,3,3,-0.1288,2,-0.9069,3,0.9423,2,-0.4514
1517,4,3,0.0276,3,-0.5849,3,0.9551,2,-0.2603
1518,2,2,0.5267,3,-0.9476,3,0.9238,2,0.9217
1519,3,3,0.7964,2,-0.8794,3,0.9583,2,-0.4272
1520,2,3,-0.1027,2,0.1265,2,-0.088,2,0.7217
1521,3,2,0.5898,2,-0.9476,3,0.9286,2,-0.601
1522,3,3,-0.1338,2,0.2919,2,0.9635,2,0.4082
1523,5,4,0.6956,3,0.8691,4,0.7964,3,0.6805
1524,3,3,0.9371,3,-0.6747,3,0.8268,2,-0.2638
1525,2,3,0.8578,2,-0.8381,3,0.8696,2,-0.7689
1526,2,3,-0.0387,2,0.6299,2,0.6491,3,-0.6187
1527,5,3,0.8442,3,0.8765,4,0.891,3,0.5989
1528,2,3,0.9823,3,-0.9042,3,0.9906,2,0.965
1529,4,3,0.9102,3,-0.3546,3,0.9567,3,0.9554
1530,4,3,-0.2666,3,-0.2263,3,0.9581,2,0.9319
1531,3,2,-0.6002,2,-0.9232,3,0.9251,2,-0.8091
1532,3,3,0.0887,2,-0.7586,3,0.9812,3,-0.2206
1533,3,3,0.1655,2,-0.7469,3,0.7566,3,0.4939
1534,3,4,0.8519,4,0.7452,5,0.8885,3,0.8553
1535,4,3,0.8299,4,0.9273,4,0.8126,3,0.9236
1536,2,3,0.9646,2,-0.9382,3,0.9761,2,0.926
1537,2,3,0.0387,3,0.4396,4,0.8885,3,0.6452
1538,3,4,0.975,3,-0.8631,4,0.9637,3,0.7642
1539,4,3,-0.34,2,-0.9625,3,0.6204,2,-0.6369
1540,2,2,-0.7114,2,-0.8246,3,0.7469,2,0.8807
1541,2,2,0.9253,2,0.5113,3,0.6135,2,0.2392
1542,3,3,0.2023,3,0.5423,3,0.81,2,0.6858
1543,3,2,0.9604,2,-0.9247,3,0.9806,2,-0.743
1544,2,3,-0.068,3,-0.6828,3,0.9806,2,0.7948
1545,4,3,0.9535,3,0.631,4,0.8402,3,0.9574
1546,4,3,0.6597,3,0.5071,3,0.7717,2,-0.9163
1547,3,3,0.128,3,-0.7881,3,0.926,3,0.6538
1548,4,3,0.5023,3,-0.287,3,0.9217,3,0.6048
1549,4,3,0.4118,3,-0.794,4,0.9217,3,0.9408
1550,2,2,0.34,2,-0.743,3,0.9495,2,-0.4939
1551,3,3,0.988,3,0.5267,3,0.836,3,0.7757
1552,1,3,-0.1154,2,0.3931,2,-0.0665,2,-0.7947
1553,2,3,-0.2638,2,-0.8465,3,0.9427,2,0.9521
1554,3,2,0.7845,2,-0.9371,2,0.8059,2,-0.5727
1555,4,4,0.9061,3,0.9571,4,0.9324,3,0.9669
1556,6,4,0.9551,4,0.8587,4,0.875,3,0.5083
1557,2,2,-0.644,2,-0.9378,3,0.8777,2,-0.6486
1558,3,3,0.5267,3,0.868,3,0.517,3,0.4509
1559,1,2,-0.8385,2,0.6276,2,0.8452,2,-0.8911
1560,2,2,-0.7896,2,-0.9549,3,-0.638,2,-0.8179
1561,2,3,0.0516,3,-0.4767,3,0.2023,2,-0.4671
1562,3,3,0.4767,3,-0.8009,3,0.34,2,-0.0933
1563,3,3,0.8807,2,-0.8441,3,0.9464,3,0.8316
1564,3,3,-0.2867,3,-0.2393,3,0.8807,3,0.8994
1565,6,3,0.7902,3,0.8765,3,0.6597,3,0.9802
1566,1,2,0.1894,2,-0.2285,3,0.9488,2,-0.7356
1567,2,2,0.902,2,-0.7469,3,0.941,2,-0.2382
1568,3,3,-0.1753,3,0.4939,3,0.8801,2,0.8836
1569,4,3,0.9709,3,-0.296,3,0.9412,3,-0.743
1570,3,3,0.9546,3,0.5267,3,0.9062,2,-0.4
1571,4,3,0.7031,3,-0.6597,4,0.9781,3,0.929
1572,2,2,-0.4777,2,-0.2263,3,0.6187,2,-0.5528
1573,2,2,0.1901,2,-0.8924,2,0.9286,2,-0.7464
1574,4,3,0.4118,2,-0.9054,3,0.9423,2,-0.1295
1575,4,3,0.774,2,-0.8052,3,0.6079,3,-0.9289
1576,4,3,-0.5647,2,-0.9403,3,0.7783,2,0.7344
1577,4,3,0.6115,3,-0.0258,4,0.8885,3,-0.8795
1578,3,3,-0.3071,3,0.8176,3,-0.1027,2,-0.8968
1579,3,2,0.9118,2,0.1265,3,-0.2568,3,-0.2271
1580,4,3,-0.0806,3,-0.4789,4,0.836,3,0.8979
1581,2,3,-0.5723,2,-0.81,3,0.9881,2,-0.3291
1582,4,4,0.9473,3,0.9117,3,0.7043,3,0.9488
1583,2,2,0.6608,2,-0.2514,2,0.977,2,0.602
1584,3,3,0.8458,2,-0.7476,3,0.6592,2,-0.866
1585,4,3,0.9371,3,0.705,4,0.9393,3,0.8999
1586,3,3,0.9719,3,0.3818,4,0.93,3,0.9821
1587,2,3,0.6441,2,0.237,2,0.9401,2,-0.8539
1588,3,2,0.8458,2,-0.8526,3,0.9493,2,-0.674
1589,3,3,0.8121,3,0.6124,3,0.9565,2,0.1368
1590,4,3,0.6858,3,0.8967,4,0.886,3,0.3991
1591,1,3,0.85,2,0.857,3,0.8015,2,0.8074
1592,1,2,0.6921,2,-0.5324,3,0.987,2,-0.9226
1593,2,3,0.444,2,0.3931,3,0.9584,2,0.7212
1594,3,3,0.9159,2,-0.4133,3,0.9494,2,-0.854
1595,1,2,-0.1776,2,0.3191,2,0.9654,2,0.4203
1596,2,3,0.025,3,-0.1289,3,0.9545,3,0.3818
1597,2,3,0.2617,3,-0.6135,3,0.9351,2,0.3269
1598,3,2,0.4404,2,-0.8563,2,0.5719,2,-0.8108
1599,2,2,0.6306,2,-0.6106,3,0.9423,2,-0.2642
1600,3,4,0.8658,4,0.6705,4,0.9201,3,0.9609
1601,2,3,0.7645,3,-0.631,3,0.9821,2,-0.7654
1602,3,2,0.3427,2,-0.7516,2,0.8754,2,0.9291
1603,2,3,0.8586,3,-0.4215,3,0.5472,3,-0.5723
1604,2,3,0.5012,2,0.3343,3,0.9536,3,-0.6652
1605,3,3,0.7384,2,0.3662,3,0.9462,3,0.7332
1606,2,2,0.9186,2,0.1253,2,0.9804,2,0.0434
1607,4,3,0.9837,3,-0.6575,3,0.9423,3,0.4569
1608,3,3,-0.9083,3,0.4215,3,0.765,2,-0.9179
1609,4,3,-0.7205,3,-0.8495,3,0.891,3,0.0039
1610,2,2,-0.1154,2,-0.8834,2,0.614,2,0.5346
1611,3,3,0.4742,3,0.4391,3,0.8779,2,-0.6808
1612,5,3,0.9231,3,-0.7104,3,0.9153,3,0.7798
1613,4,3,0.2016,2,-0.9152,3,0.9217,2,-0.7584
1614,2,2,0.2598,2,-0.6753,3,0.7896,2,-0.7317
1615,5,3,0.3661,3,0.7261,4,0.8591,3,0.8074
1616,2,2,-0.8131,2,-0.8677,3,0.9011,2,-0.3182
1617,3,3,0.8777,2,-0.2033,3,0.9661,2,-0.9118
1618,3,2,-0.2635,2,0.7344,3,0.3818,3,0.35
1619,3,3,0.9128,3,0.9182,3,0.7906,3,0.2846
1620,2,3,0.0129,2,-0.8874,3,0.9581,3,-0.1275
1621,4,3,0.8493,3,0.4404,3,0.9259,3,0.9829
1622,2,3,0.1451,2,-0.9224,3,0.93,2,-0.9762
1623,2,2,0.8853,2,-0.0023,3,0.9432,2,0.4027
1624,3,3,0.815,2,-0.3506,3,0.6428,2,-0.1779
1625,2,3,0.8635,3,-0.7794,3,-0.6066,2,-0.25
1626,4,3,-0.5882,2,-0.9383,3,0.962,2,-0.7958
1627,4,3,0.7845,3,0.8672,3,0.9666,3,0.9665
1628,3,3,-0.3182,2,-0.8795,3,0.9144,2,-0.1295
1629,2,3,0.5855,2,-0.3937,3,0.9887,3,0.9383
1630,3,3,0.6365,3,0.7778,4,0.8225,3,0.8439
1631,1,2,-0.4153,3,-0.7096,3,0.951,2,-0.8644
1632,3,3,-0.7821,3,-0.7096,3,0.8316,3,0.2254
1633,4,4,0.6369,3,0.6904,4,0.8271,3,0.8294
1634,3,4,0.7867,4,0.9448,4,0.9531,3,0.7876
1635,1,2,0.9093,2,0.5302,2,0.9894,2,0.1119
1636,5,4,0.8225,3,0.4767,4,0.631,3,0.9589
1637,2,2,0.8445,2,-0.6808,2,0.9515,2,0.2575
1638,2,2,0.7777,2,-0.7274,3,0.9807,2,0.6065
1639,2,3,0.2172,2,-0.9204,3,0.9731,2,0.3247
1640,4,3,0.8804,2,-0.9223,3,0.9796,3,0.8358
1641,3,3,0.0387,3,0.6462,3,0.8745,3,0.4678
1642,2,3,-0.8316,3,-0.6829,3,0.9614,2,-0.9411
1643,2,3,0.6542,3,-0.8812,4,0.9682,2,0.6858
1644,2,2,0.7858,2,-0.6059,2,0.0749,2,-0.2037
1645,2,3,0.7157,2,-0.8551,3,0.9712,2,0.8553
1646,2,2,0.7906,2,-0.9205,2,0.6806,2,-0.85
1647,5,3,0.9493,4,0.9025,4,0.7184,3,0.8176
1648,3,3,0.2263,2,-0.3612,3,0.9763,2,0.7294
1649,3,3,0.5106,3,0.6115,3,0.9279,2,0.9628
1650,1,2,0.0163,2,-0.8797,2,0.7738,2,-0.8619
1651,2,2,-0.8885,2,-0.743,3,0.9266,2,-0.6124
1652,3,3,0.8855,3,-0.1557,3,0.9399,3,0.2774
1653,4,3,0.9647,2,0.6947,3,0.8402,2,0.8354
1654,2,2,0.8833,2,-0.8264,3,0.2481,2,0.5994
1655,2,2,0.9428,2,0.395,2,0.9539,2,0.0
1656,4,3,0.197,3,-0.8863,4,0.8658,3,0.9604
1657,2,3,0.3708,2,0.8281,3,0.9638,2,0.8806
1658,3,3,-0.4238,2,0.5971,3,0.7386,3,0.0
1659,4,3,0.8379,3,-0.9683,4,0.9413,3,0.5824
1660,3,3,-0.1081,2,-0.9234,3,0.9608,2,0.6705
1661,3,3,0.6149,2,-0.1553,3,0.9614,2,-0.9092
1662,4,3,0.9293,3,-0.1531,3,0.8689,2,-0.3626
1663,5,3,0.9259,2,0.4039,4,0.9516,2,-0.9362
1664,3,3,0.7389,3,-0.6041,3,0.9661,3,0.9079
1665,3,3,0.9381,2,-0.7359,3,0.9442,2,0.3744
1666,2,3,0.1779,2,-0.5437,3,0.9025,3,0.7406
1667,5,3,0.6297,2,-0.6552,3,0.9544,2,-0.6445
1668,3,3,0.9845,2,-0.8205,3,0.9022,2,-0.8975
1669,4,3,-0.6491,3,0.2946,3,0.7184,3,0.9497
1670,4,3,0.9645,3,0.3926,3,0.5994,2,-0.9452
1671,4,4,0.5764,3,-0.728,4,0.9201,3,0.9357
1672,4,3,0.8549,3,-0.7193,3,0.9741,2,-0.2194
1673,2,3,-0.5816,2,-0.7876,3,0.2626,2,0.5574
1674,4,3,0.7269,3,0.3167,4,0.891,3,0.21
1675,2,3,-0.0129,3,0.3604,3,0.1627,2,-0.0031
